heap_fill;100000;30
heap_min;100000;0
heap_add;100000;0
heap_erasemin;100000;0
tree_fill;100000;66
tree_exist;100000;0
tree_exist;100000;0
tree_exist;100000;0
tree_exist;100000;0
tree_exist;100000;0
tree_exist;100000;0
tree_exist;100000;0
tree_exist;100000;0
tree_exist;100000;0
tree_exist;100000;0
tree_exist;100000;0
tree_exist;100000;0
tree_exist;100000;0
tree_exist;100000;0
tree_exist;100000;0
tree_exist;100000;0
tree_exist;100000;0
tree_exist;100000;0
tree_exist;100000;0
tree_exist;100000;0
tree_exist;100000;0
tree_exist;100000;0
tree_exist;100000;0
tree_exist;100000;0
tree_exist;100000;0
tree_exist;100000;0
tree_exist;100000;0
tree_exist;100000;0
tree_exist;100000;0
tree_exist;100000;0
tree_exist;100000;0
tree_exist;100000;0
tree_exist;100000;0
tree_exist;100000;0
tree_exist;100000;0
tree_exist;100000;0
tree_exist;100000;0
tree_exist;100000;0
tree_exist;100000;0
tree_exist;100000;0
tree_exist;100000;0
tree_exist;100000;0
tree_exist;100000;0
tree_exist;100000;0
tree_exist;100000;0
tree_exist;100000;0
tree_exist;100000;0
tree_exist;100000;0
tree_exist;100000;0
tree_exist;100000;0
tree_add;100000;0
tree_erase;100000;0
heap_fill;1000000;300
heap_min;1000000;0
heap_add;1000000;0
heap_erasemin;1000000;0
tree_fill;1000000;1482
tree_exist;1000000;0
tree_exist;1000000;0
tree_exist;1000000;0
tree_exist;1000000;0
tree_exist;1000000;0
tree_exist;1000000;0
tree_exist;1000000;0
tree_exist;1000000;0
tree_exist;1000000;0
tree_exist;1000000;0
tree_exist;1000000;0
tree_exist;1000000;0
tree_exist;1000000;0
tree_exist;1000000;0
tree_exist;1000000;0
tree_exist;1000000;0
tree_exist;1000000;0
tree_exist;1000000;0
tree_exist;1000000;0
tree_exist;1000000;0
tree_exist;1000000;0
tree_exist;1000000;0
tree_exist;1000000;0
tree_exist;1000000;0
tree_exist;1000000;0
tree_exist;1000000;0
tree_exist;1000000;0
tree_exist;1000000;0
tree_exist;1000000;0
tree_exist;1000000;0
tree_exist;1000000;0
tree_exist;1000000;0
tree_exist;1000000;0
tree_exist;1000000;0
tree_exist;1000000;0
tree_exist;1000000;0
tree_exist;1000000;0
tree_exist;1000000;0
tree_exist;1000000;0
tree_exist;1000000;0
tree_exist;1000000;0
tree_exist;1000000;0
tree_exist;1000000;0
tree_exist;1000000;0
tree_exist;1000000;0
tree_exist;1000000;0
tree_exist;1000000;0
tree_exist;1000000;0
tree_exist;1000000;0
tree_exist;1000000;0
tree_add;1000000;0
tree_erase;1000000;0
heap_fill;10000000;3307
heap_min;10000000;0
heap_add;10000000;0
heap_erasemin;10000000;0
tree_fill;10000000;28801
tree_exist;10000000;0
tree_exist;10000000;0
tree_exist;10000000;0
tree_exist;10000000;0
tree_exist;10000000;0
tree_exist;10000000;0
tree_exist;10000000;0
tree_exist;10000000;0
tree_exist;10000000;0
tree_exist;10000000;0
tree_exist;10000000;0
tree_exist;10000000;0
tree_exist;10000000;0
tree_exist;10000000;0
tree_exist;10000000;0
tree_exist;10000000;0
tree_exist;10000000;0
tree_exist;10000000;0
tree_exist;10000000;0
tree_exist;10000000;0
tree_exist;10000000;0
tree_exist;10000000;0
tree_exist;10000000;0
tree_exist;10000000;0
tree_exist;10000000;0
tree_exist;10000000;0
tree_exist;10000000;0
tree_exist;10000000;0
tree_exist;10000000;0
tree_exist;10000000;0
tree_exist;10000000;0
tree_exist;10000000;0
tree_exist;10000000;0
tree_exist;10000000;0
tree_exist;10000000;0
tree_exist;10000000;0
tree_exist;10000000;0
tree_exist;10000000;0
tree_exist;10000000;0
tree_exist;10000000;0
tree_exist;10000000;0
tree_exist;10000000;0
tree_exist;10000000;0
tree_exist;10000000;0
tree_exist;10000000;0
tree_exist;10000000;0
tree_exist;10000000;0
tree_exist;10000000;0
tree_exist;10000000;0
tree_exist;10000000;0
tree_add;10000000;0
tree_erase;10000000;0
heap_fill;100000000;35580
heap_min;100000000;0
heap_add;100000000;0
heap_erasemin;100000000;0
tree_fill;100000000;481803
tree_exist;100000000;0
tree_exist;100000000;0
tree_exist;100000000;0
tree_exist;100000000;0
tree_exist;100000000;0
tree_exist;100000000;0
tree_exist;100000000;0
tree_exist;100000000;0
tree_exist;100000000;0
tree_exist;100000000;0
tree_exist;100000000;0
tree_exist;100000000;0
tree_exist;100000000;0
tree_exist;100000000;0
tree_exist;100000000;0
tree_exist;100000000;0
tree_exist;100000000;0
tree_exist;100000000;0
tree_exist;100000000;0
tree_exist;100000000;0
tree_exist;100000000;0
tree_exist;100000000;0
tree_exist;100000000;0
tree_exist;100000000;0
tree_exist;100000000;0
tree_exist;100000000;0
tree_exist;100000000;0
tree_exist;100000000;0
tree_exist;100000000;0
tree_exist;100000000;0
tree_exist;100000000;0
tree_exist;100000000;0
tree_exist;100000000;0
tree_exist;100000000;0
tree_exist;100000000;0
tree_exist;100000000;0
tree_exist;100000000;0
tree_exist;100000000;0
tree_exist;100000000;0
tree_exist;100000000;0
tree_exist;100000000;0
tree_exist;100000000;0
tree_exist;100000000;0
tree_exist;100000000;0
tree_exist;100000000;0
tree_exist;100000000;0
tree_exist;100000000;0
tree_exist;100000000;0
tree_exist;100000000;0
tree_exist;100000000;0
tree_add;100000000;0
tree_erase;100000000;0
